Date;Time;Country;Retailer;Device;Page Type;Keyword;Place;Position;Image;Target URL;Type;Category;Brand;Product;Title;Detail;Call to Action;Price;Price From;Price Install;Ad Type;;
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;2;https://www.exito.com/images/products/503/0002791080762503/0027910811077784_md_a.jpg;https://www.exito.com/products/0002791080762503/Lavadora+Digital+18kg+39.6lb;Organic;Washing Machine;Haceb;Lavadora digital 18 Kg;New;New;New;1184161;1691900;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;3;https://www.exito.com/images/products/542/0002653263717542/0002653264211639_md_a.jpg;https://www.exito.com/products/0002653263717542/Lavadora+Carga+Frontal+44+Libras;Organic;Washing Machine;LG;Lavadora carga frontal 44 libras;New;New;New;3001921;3799900;0;0;0;0
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;4;https://www.exito.com/images/products/233/0002530186678233/0002530187853683_md_a.jpg;https://www.exito.com/products/0002530186678233/Lavadora+Con+Agitador20kg+44lb;Organic;Washing Machine;Electrolux;Lavadora Con Agitador 20Kg ;New;New;New;1241435;1909900;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;5;https://www.exito.com/images/products/735/0002840528834735/0028405291116330_md_a.jpg;https://www.exito.com/products/0002840528834735/Lavadora+8.6+Kg+19+Lbs;Organic;Washing Machine;LG;Lavadora 8.6Kg 19Lbs;New;New;New;1043913;1199900;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;6;https://www.exito.com/images/products/432/PMK0000003045432/MK00000003045432_md_a.jpg;https://www.exito.com/products/PMK0000003045432/Lavadora+LG+9+KG+WT9DPB+Smart+Inverter+Gris;Organic;Washing Machine;LG;Lavadora 9Kg Inverter;New;New;New;969000;1359991;12;Product;0;0
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;7;https://www.exito.com/images/products/312/0002680196727312/0002680197925819_md_a.jpg;https://www.exito.com/products/0002680196727312/Lavadora+Semi.+7+Kg+15+Lbras;Organic;Washing Machine;Haceb;Lavadora Semi 7Kg 15 Libras;New;New;New;324733;444900;New;0;0;0
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;9;https://www.exito.com/images/products/161/MP01580000000161/SKUMP01580000161_md_a.jpg;https://www.exito.com/products/MP01580000000161/Lavadora+Haceb+29+Libras+Carga+Superior+LAV+M1305+OX;Organic;Washing Machine;Haceb;Carga superior 29 Libras;New;New;New;1117900;1339900;12;Product;0;0
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;10;https://www.exito.com/images/products/007/MP01580000000007/SKUMP01580000007_md_a.jpg;https://www.exito.com/products/MP01580000000007/Lavadora+WA90H4400SS+AP+Samsung+Carga+Superior+20+Libras;Organic;Washing Machine;Samsung;Lavadora WA90H4400SS-AP Samsung Carga Superior 20 Libras - WA90H4400SS/AP;New;New;New;897900;1299000;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;11;https://www.exito.com/images/products/157/MP01580000000157/SKUMP01580000157_md_a.jpg;https://www.exito.com/products/MP01580000000157/Lavadora+Whirlpool+Carga+Superior+con+Agitador+17+KG;Organic;Washing Machine;Whirlpool;Carga superior 17Kg con Agitador;New;New;New;1459900;1899000;0;Product;0;0
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;12;https://www.exito.com/images/products/031/MP01600000000031/SKUMP01600000031_md_a.jpg;https://www.exito.com/products/MP01600000000031/Lavadora+SAMSUNG+29+Libras+WA13F5L2UDY+Gris+;Organic;Washing Machine;Samsung;Lavadora 29 Lbs Gris;New;New;New;1159900;1449900;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;13;https://www.exito.com/images/products/091/MP01580000000091/SKUMP01580000091_md_a.jpg;https://www.exito.com/products/MP01580000000091/Lavadora+Whirlpool+33+LBS+Con+Agitador+Blanca+7MWTW1500EM;Organic;Washing Machine;Whirlpool;Lavadora 33 Lbs con agitador;New;New;New;1381900;1570000;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;14;https://www.exito.com/images/products/091/MP01600000000091/SKUMP01600000091_md_a.jpg;https://www.exito.com/products/MP01600000000091/Lavadora+HACEB+SA0700BL+7Kg+++15.4+Libras+++Blanca;Organic;Washing Machine;Haceb;Lavadora 7Kg 15.4 Libras- Blanca;New;New;New;380900;425000;0;0;0;0
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;15;https://www.exito.com/images/products/654/0002781004759654/0027810051070113_md_a.jpg;https://www.exito.com/products/0002781004759654/Lavadora+8.5+Kg+18+lb;Organic;Washing Machine;Haceb;Lavadora 8.5 Kg 18 lb - LAVD0850PL;New;New;New;854200;;12;Product;0;0
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;16;https://www.exito.com/images/products/211/0002896406854211/0028964071158207_md_a.jpg;https://www.exito.com/products/0002896406854211/Lavadora+13+Kg+29+Lbs++Blanca;Organic;Washing Machine;LG;Lavadora 13Kg 29Lbs;New;New;New;1162425;1549900;0;Product;0;0
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;17;https://www.exito.com/images/products/494/0002328626621494/0002328627656523_md_a.jpg;https://www.exito.com/products/0002328626621494/Lavadora+Digital++8kg+18l+Gris;Organic;Washing Machine;Centrales;Lavadora 16Kg 35Lbs Silver;New;New;New;813960;904400;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;18;https://www.exito.com/images/products/554/0002236840589554/0002236841845189_md_a.jpg;https://www.exito.com/products/0002236840589554/Lavadora+29+Libras+Whirlpool;Organic;Washing Machine;Whirlpool;Lavadora 26 Lbs;New;New;New;1497400;;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;19;https://www.exito.com/images/products/006/PMK0000003253006/MK00000003253006_md_a.jpg;https://www.exito.com/products/PMK0000003253006/Lavadora+LG+Carga+Superior+29+Libras+WT13DPB;Organic;Washing Machine;LG;Lavadora carga suoerior 29Lbs;New;New;New;1269900;1685900;New;0;New;New
2018-01-12;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;20;https://www.exito.com/images/products/783/0002273409602783/0002273410704255_md_a.jpg;https://www.exito.com/products/0002273409602783/Lavadora+24+Libras;Organic;Washing Machine;Haceb;Lavadora 24 Libras 11-0 Kg Digital - LAV 500 PL;New;New;New;1165900;;0;Bundle;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;1;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0002653264211639_md_a.jpg;https://www.exito.com/products/0002653263717542/Lavadora+Carga+Frontal+44+Libras?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;LG;Lavadora carga frontal 44 libras;New;New;New;2849925;3799900;0;0;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;2;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0027910811077784_md_a.jpg;https://www.exito.com/products/0002791080762503/Lavadora+Digital+18kg+39.6lb?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Haceb;Lavadora digital 18 Kg;New;New;New;1184161;1691900;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;3;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0028405291116330_md_a.jpg;https://www.exito.com/products/0002840528834735/Lavadora+8.6+Kg+19+Lbs?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;LG;Lavadora 8.6Kg 19Lbs;New;New;New;839930;1199900;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;4;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/MK00000003045432_md_a.jpg;https://www.exito.com/products/PMK0000003045432/Lavadora+LG+9+KG+WT9DPB+Smart+Inverter+Gris?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;LG;Lavadora 9Kg Inverter;New;New;New;969000;1359991;12;Product;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;5;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0002530187853683_md_a.jpg;https://www.exito.com/products/0002530186678233/Lavadora+Con+Agitador20kg+44lb?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Electrolux;Lavadora Con Agitador 20Kg ;New;New;New;1241435;1909900;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;7;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0002680197925819_md_a.jpg;https://www.exito.com/products/0002680196727312/Lavadora+Semi.+7+Kg+15+Lbras?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Haceb;Lavadora Semi 7Kg 15 Libras;New;New;New;444900;;New;0;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;8;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/SKUMP01580000007_md_a.jpg;https://www.exito.com/products/MP01580000000007/Lavadora+WA90H4400SS+AP+Samsung+Carga+Superior+20+Libras?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Samsung;Lavadora WA90H4400SS-AP Samsung Carga Superior 20 Libras - WA90H4400SS/AP;New;New;New;897900;1299000;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;9;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/SKUMP01600000031_md_a.jpg;https://www.exito.com/products/MP01600000000031/Lavadora+SAMSUNG+29+Libras+WA13F5L2UDY+Gris+?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Samsung;Lavadora 29 Lbs Gris;New;New;New;1159900;1449900;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;10;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/SKUMP01600000091_md_a.jpg;https://www.exito.com/products/MP01600000000091/Lavadora+HACEB+SA0700BL+7Kg+++15.4+Libras+++Blanca?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Haceb;Lavadora 7Kg 15.4 Libras- Blanca;New;New;New;359900;379900;0;0;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;11;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/SKUMP01580000178_md_a.jpg;https://www.exito.com/products/MP01580000000178/Lavadora+Samsun+con+Activ+DualWash+WA15J5750LV?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Samsung;lavadora com Activ DualWash;New;New;New;New;New;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;12;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/SKUMP01600000030_md_a.jpg;https://www.exito.com/products/MP01600000000030/Lavadora+SAMSUNG+WA90H440SS+9Kg+++20Lbs+Gris?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Samsung;Lavadora 9Kg Gris;New;New;New;909900;1019900;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;13;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0028405231116327_md_a.jpg;https://www.exito.com/products/0002840522834732/Lavasecadora+20+Kg+44+Libras+Mas+Twinwash++3.5+Kg+7+Libras?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;LG;Lavasecadora 20 Kg 44 Libras Mas Twinwash 3.5 Kg 7 Libras - TWW20VVS2P;New;New;New;4983860;7119800;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;14;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/SKUMP01580000161_md_a.jpg;https://www.exito.com/products/MP01580000000161/Lavadora+Haceb+29+Libras+Carga+Superior+LAV+M1305+OX?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Haceb;Carga superior 29 Libras;New;New;New;1085900;1339900;12;Product;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;15;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/SKUMP01580000157_md_a.jpg;https://www.exito.com/products/MP01580000000157/Lavadora+Whirlpool+Carga+Superior+con+Agitador+17+KG?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Whirlpool;Carga superior 17Kg con Agitador;New;New;New;1417900;1899000;0;Product;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;16;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/SKUMP01580000091_md_a.jpg;https://www.exito.com/products/MP01580000000091/Lavadora+Whirlpool+33+LBS+Con+Agitador+Blanca+7MWTW1500EM?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Whirlpool;Lavadora 33 Lbs con agitador;New;New;New;1341900;1570000;New;0;New;New
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;17;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0026880141000000_md_a.jpg;https://www.exito.com/products/0002688013729411/Lavadora+13+Kg+29+Lbs+Silver?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Haceb;Lavadora 13Kg 29Lbs;New;New;New;1384900;;12;Product;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;18;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0026880241000005_md_a.jpg;https://www.exito.com/products/0002688023729416/Lavadora+13+Kg+28lbs?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Haceb;Lavadora 13 Kg 28lbs - LAVD1305OX;New;New;New;1305900;;12;Product;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;19;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0027641461057670_md_a.jpg;https://www.exito.com/products/0002764145753913/Lavadora+Sem+13+Kg+28+Lb+Bca?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Haceb;Lavadora Sem 13 Kg 28 Lb Bca - LAV SA 1308 BL;New;New;New;782900;;New;0;0;0
2018-01-12;G3;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;20;file:///S:/Reports/Colombia/Exito/Desktop/Washing%20Machines/HTML/Colombia_Exito_Desktop_Washing%20Machines_2018_1_12G3_arquivos/0028547701126662_md_a.jpg;https://www.exito.com/products/0002854769840199/Lavadora+Abba+17kg+WM+170+Ad+B?webSyncID=3c01b8c0-9200-bda0-2813-735e86670c6d&sessionGUID=323c9989-860b-3148-1390-4ec053d477a6;Organic;Washing Machine;Abba;Lavadora 17 Kg 37 Lbs Blanca - LCA77114CBAB0;New;New;New;1423900;New;New;0;New;New
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;1;https://www.exito.com/images/products/542/0002653263717542/0002653264211639_md_a.jpg;https://www.exito.com/products/0002653263717542/Lavadora+Carga+Frontal+44+Libras;Organic;Washing Machine;LG;Lavadora carga frontal 44 libras;New;New;New;2849925;3799900;0;0;0;0
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;2;https://www.exito.com/images/products/503/0002791080762503/0027910811077784_md_a.jpg;https://www.exito.com/products/0002791080762503/Lavadora+Digital+18kg+39.6lb;Organic;Washing Machine;Haceb;Lavadora digital 18 Kg;New;New;New;1184161;1691900;New;0;New;New
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;3;https://www.exito.com/images/products/735/0002840528834735/0028405291116330_md_a.jpg;https://www.exito.com/products/0002840528834735/Lavadora+8.6+Kg+19+Lbs;Organic;Washing Machine;LG;Lavadora 8.6Kg 19Lbs;New;New;New;839930;1199900;New;0;New;New
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;4;https://www.exito.com/images/products/432/PMK0000003045432/MK00000003045432_md_a.jpg;https://www.exito.com/products/PMK0000003045432/Lavadora+LG+9+KG+WT9DPB+Smart+Inverter+Gris;Organic;Washing Machine;LG;Lavadora 9Kg Inverter;New;New;New;969000;1359991;12;Product;0;0
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;5;https://www.exito.com/images/products/233/0002530186678233/0002530187853683_md_a.jpg;https://www.exito.com/products/0002530186678233/Lavadora+Con+Agitador20kg+44lb;Organic;Washing Machine;Electrolux;Lavadora Con Agitador 20Kg ;New;New;New;1241435;1909900;New;0;New;New
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;7;https://www.exito.com/images/products/312/0002680196727312/0002680197925819_md_a.jpg;https://www.exito.com/products/0002680196727312/Lavadora+Semi.+7+Kg+15+Lbras;Organic;Washing Machine;Haceb;Lavadora Semi 7Kg 15 Libras;New;New;New;444900;;New;0;0;0
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;8;https://www.exito.com/images/products/007/MP01580000000007/SKUMP01580000007_md_a.jpg;https://www.exito.com/products/MP01580000000007/Lavadora+WA90H4400SS+AP+Samsung+Carga+Superior+20+Libras;Organic;Washing Machine;Samsung;Lavadora WA90H4400SS-AP Samsung Carga Superior 20 Libras - WA90H4400SS/AP;New;New;New;897900;1299000;New;0;New;New
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;9;https://www.exito.com/images/products/031/MP01600000000031/SKUMP01600000031_md_a.jpg;https://www.exito.com/products/MP01600000000031/Lavadora+SAMSUNG+29+Libras+WA13F5L2UDY+Gris+;Organic;Washing Machine;Samsung;Lavadora 29 Lbs Gris;New;New;New;1159900;1449900;New;0;New;New
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;10;https://www.exito.com/images/products/091/MP01600000000091/SKUMP01600000091_md_a.jpg;https://www.exito.com/products/MP01600000000091/Lavadora+HACEB+SA0700BL+7Kg+++15.4+Libras+++Blanca;Organic;Washing Machine;Haceb;Lavadora 7Kg 15.4 Libras- Blanca;New;New;New;359900;379900;0;0;0;0
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;11;https://www.exito.com/images/products/178/MP01580000000178/SKUMP01580000178_md_a.jpg;https://www.exito.com/products/MP01580000000178/Lavadora+Samsun+con+Activ+DualWash+WA15J5750LV;Organic;Washing Machine;Samsung;lavadora com Activ DualWash;New;New;New;New;New;New;0;New;New
2018-01-13;G1;Colombia;Exito;Desktop;Washing Machine;TV 4K;Listagem;12;https://www.exito.com/images/products/030/MP01600000000030/SKUMP01600000030_md_a.jpg;https://www.exito.com/products/MP01600000000030/Lavadora+SAMSUNG+WA90H440SS+9Kg+++20Lbs+Gris;Organic;Washing Machine;Samsung;Lavadora 9Kg Gris;New;New;New;909900;1019900;New;0;New;New
